2023/10/16 13:54:41, -0.5545,  0.0432,  0.1636,  1.7366,  0.0480,  1.5519
2023/10/16 13:54:41, -0.5549,  0.0428,  0.1632,  1.7223,  0.0458,  1.5560
2023/10/16 13:54:41, -0.5549,  0.0428,  0.1631,  1.7340,  0.0471,  1.5521
2023/10/16 13:54:41, -0.5550,  0.0430,  0.1631,  1.7267,  0.0473,  1.5530
2023/10/16 13:54:42, -0.5550,  0.0435,  0.1635,  1.7310,  0.0490,  1.5452
2023/10/16 13:54:42, -0.5548,  0.0439,  0.1634,  1.7207,  0.0503,  1.5545
2023/10/16 13:54:42, -0.5552,  0.0437,  0.1632,  1.7119,  0.0477,  1.5578
2023/10/16 13:54:42, -0.5553,  0.0438,  0.1633,  1.7404,  0.0520,  1.5392
2023/10/16 13:54:42, -0.5547,  0.0433,  0.1625,  1.7309,  0.0466,  1.5541
2023/10/16 13:54:42, -0.5549,  0.0423,  0.1622,  1.7541,  0.0463,  1.5397
2023/10/16 13:54:42, -0.5550,  0.0419,  0.1620,  1.7511,  0.0443,  1.5412
2023/10/16 13:54:42, -0.5555,  0.0417,  0.1619,  1.7560,  0.0465,  1.5279
2023/10/16 13:54:42, -0.5555,  0.0423,  0.1621,  1.7514,  0.0455,  1.5320
2023/10/16 13:54:42, -0.5554,  0.0430,  0.1625,  1.7333,  0.0463,  1.5395
2023/10/16 13:54:43, -0.5555,  0.0433,  0.1628,  1.7425,  0.0483,  1.5401
2023/10/16 13:54:43, -0.5558,  0.0433,  0.1633,  1.7235,  0.0491,  1.5483
2023/10/16 13:54:43, -0.5560,  0.0428,  0.1632,  1.7201,  0.0463,  1.5445
2023/10/16 13:54:43, -0.5556,  0.0423,  0.1627,  1.7205,  0.0413,  1.5518
2023/10/16 13:54:43, -0.5552,  0.0421,  0.1631,  1.7080,  0.0420,  1.5485
2023/10/16 13:54:43, -0.5556,  0.0422,  0.1632,  1.7324,  0.0410,  1.5395
2023/10/16 13:54:43, -0.5556,  0.0423,  0.1639,  1.7279,  0.0392,  1.5475
2023/10/16 13:54:43, -0.5547,  0.0421,  0.1643,  1.7248,  0.0392,  1.5497
2023/10/16 13:54:43, -0.5546,  0.0416,  0.1643,  1.7296,  0.0363,  1.5549
2023/10/16 13:54:43, -0.5551,  0.0414,  0.1649,  1.7451,  0.0388,  1.5403
